title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate
아프리카 대륙의 한쪽에 도시를 세워 마케도니아의 식민지로 만들고 싶어 했던 알렉산더는 어떻게 했나요?,"그래서 원정 때마다 많은 지리학자와 철학자들을 데리고 다녔습니다. 또 곳곳에서 모은 자료를 아리스토텔레스의 아카데미로 보내주어 학술 연구를 할 수 있도록 배려하였습니다. 지중해 연안을 평정한 알렉산더는 이집트로 들어갔습니다. 이집트 인들은 페르시아의 지배에서 벗어나게 해 준 알렉산더를 ‘해방자’라고 부르며 환영하였습니다. 알렉산더는 전부터 아프리카 대륙의 한쪽에 도시를 세워 마케도니아의 식민지로 만들고 싶어했습니다. 알렉산더는 이집트 파로스에 거대한 도시를 건설하고, 자신의 이름을 따서 ‘알렉산드리아’라고 이름 붙였습니다.","이집트 파로스에 거대한 도시를 건설하고, 알렉산드리아라고 이름 붙였어요.",알렉산더는 이집트 파로스에 거대한 도시를 세운 후 '알렉산드리아'라는 이름을 붙여 자신의 식민지를 만들고자 했기 때문에 정답은 4번입니다.,QT01,PL07,PT03,PT0312,"{'options': ['이집트의 왕국을 정복했다.', '자신의 이름이 아닌 다른 이름으로 도시를 지었다.', '전쟁을 통해 식민지를 만들지 않았다.', '이집트 파로스에 거대한 도시를 건설하고, 알렉산드리아라고 이름 붙였어요.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
300명의 그리스 결사대와 싸워 이긴 페르시아군은 어떤 행동을 했나요?,"하지만 대군이 움직이기에는 길이 너무 비좁았습니다. 결국 페르시아 대군은 300명의 그리스 결사대를 쉽게 당해 내지 못하고 골짜기 여기저기에 쓰러졌습니다. 생각보다 거센 저항에 당황한 크세르크세스 왕은 부근에 사는 농부에게 황금을 주면서 꾀었습니다. 그러자 황금에 눈이 먼 농부는 테르모필레로 이어지는 뒷길을 가르쳐 주고 말았습니다. 300명의 결사대는 뜻밖에 뒤에서 나타난 페르시아 대군의 공격을 받고는 순식간에 흐트러졌습니다. 결사대들은 죽기를 각오하고 싸웠지만, 엄청난 수의 페르시아군을 상대하기에는 역부족이었습니다. 그 후 그리스 연합군은 육지 전투에서 계속 비참하게 패하기만 하였고, 페르시아 대군은 그리스로 기세 좋게 진격해 들어왔습니다.",그리스로 진격해 들어왔어요.,페르시아군은 300명의 그리스 결사대를 이긴 후 그리스로 진격해 들어갔다는 내용이 지문에 나와 있습니다.,QT01,PL07,PT03,PT0312,"{'options': ['그리스와 평화 조약을 맺었다.', '그리스의 농민들에게 황금을 나누어 주었다.', '테르모필레에서 훈련을 했다.', '그리스로 진격해 들어왔어요.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
테르모필레의 정세를 살피고 온 정찰병의 말에 크세르크세스는 어떤 행동을 했나요?,"그리스의 도시국가들은 동맹 회의를 열고, 힘을 합쳐 공동의 적인 페르시아와 싸우기로 하였습니다. 군사의 지휘권은 스파르타가 맡기로 했습니다. 페르시아 대군은 거침없는 기세로 테르모필레까지 쳐들어왔습니다. 그런데 이 곳에는 스파르타의 왕 레오니다스가 300여 명의 결사대를 이끌고 미리 와서 지키고 있었습니다. “전차 두 대가 겨우 지나갈 만한 좁은 길에서 병사들이 진을 치고 머리를 빗고 있습니다. 죽을 각오로 싸우겠다는 의지입니다.” 페르시아의 정찰병이 테르모필레의 정세를 살피고 와서 왕에게 보고하였습니다. 크세르크세스는 그리스 군을 비웃으며 즉시 공격 명령을 내렸습니다.",그리스 군을 비웃으며 공격 명령을 내렸다.,지문에서 크세르크세스가 그리스 군을 비웃으며 즉시 공격 명령을 내렸다고 언급되어 있기 때문입니다.,QT01,PL07,PT03,PT0312,"{'options': ['그리스 군을 칭찬하며 후퇴했다.', '그리스 군을 무시하고 공존하기로 했다.', '그리스 군을 두려워하며 작전을 변경했다.', '그리스 군을 비웃으며 공격 명령을 내렸다.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
열심히 웅변 수업을 받고 다시 로마로 돌아온 카이사르는 어떻게 생활 했나요?,"선거. 아폴로니우스에게 열심히 웅변 수업을 받은 카이사르는 다시 로마로 돌아왔습니다. 이때부터 카이사르는 명예가 높은 귀족, 정치가와 부자들을 사귀었습니다. 또한 그는 기회가 있을 때마다 많은 사람들을 집으로 초대해 서 성대한 파티를 열고는, 즉흥 연설을 하곤 하였습니다. 또 광장에 나가 본격적인 웅변을 하여 인기를 끌었습니다. 카이사르는 정치 이야기는 되도록 피하였지만, 키케로만은 카이사르의 본심을 알아챘습니다.",많은 사람들을 집으로 초대해 파티를 열었어요.,카이사르는 사람들을 집으로 초대해 성대한 파티를 열며 삶을 즐겼습니다.,QT01,PL07,PT03,PT0312,"{'options': ['정치 이야기를 자주 했어요.', '혼자서 지내며 외로워했어요.', '많은 사람들을 집으로 초대해 파티를 열었어요.', '웅변 수업을 잊고 그냥 평범하게 살았어요.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
아리스테이데스를 추방한 테미스토클레스는 어떤 행동을 했나요?,"테미스토클레스는 아리스테이데스를 도편 추방하기로 마음먹었습니다. ‘도편 추방’이란 독재를 막기 위하여 고대 그리스에서 행해졌던 것으로, 해마다 시민들이 광장에 모여서 국가에 이롭지 못한 사람의 이름을 도자기 조각에 적어, 가장 많은 표가 나온 사람을 10년 동안 나라 밖으로 추방하는 제도였습니다. 테미스토클레스는 시민들의 인기를 모으는 데 성공하였고, 마침내 아리스테이데스를 추방하였습니다. 이제 테미스토클레스에게는 걸림돌이 하나도 없었습니다. 그는 계속하여 함대를 정비하여 페르시아의 침략에 대비했습니다.",계속하여 함대를 정비하고 페르시아의 침략에 대비했어요.,"테미스토클레스는 아리스테이데스를 추방한 후, 자신이 남은 걸림돌이 없음을 느끼고 함대를 정비하여 페르시아의 침략에 대비하였습니다.",QT01,PL07,PT03,PT0312,"{'options': ['도편 추방을 계속했어요.', '시민들의 인기를 잃었어요.', '페르시아와 전쟁을 준비했어요.', '계속하여 함대를 정비하고 페르시아의 침략에 대비했어요.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
틈만 나면 시민들을 위하여 많은 돈을 썼던 카이사르는 어떻게 되었나요?,"결국 여러 후보들을 제치고 평민파 대표로는 카이사르가, 그리고 귀족파 대표는 유명한 정치가인 카툴루스가 최종 후보에 올랐습니다. 투표하는 날이 되자 카이사르의 어머니는 아들을 걱정하며 눈물을 흘렸습니다. 개표 결과 카이사르가 당선되었습니다. 로마 시민들은 카이사르의 당선을 축하해 주었습니다. 카이사르는 그것에 보답하기 위하여 큰 잔치를 열었습니다. 그 후에도 카이사르는 틈만 나면 시민들을 위하여 많은 돈을 썼습니다. 그 결과 카이사르는 얼마 안 가서 많은 빚을 지게 되 었습니다.",얼마 안 가서 많은 빚을 졌어요.,카이사르는 시민들을 위해 많은 돈을 썼기 때문에 결국 많은 빚을 지게 되었다.,QT01,PL07,PT03,PT0312,"{'options': ['부자가 되었다.', '경쟁자를 이겼다.', '시민들에게 사랑받지 못했다.', '얼마 안 가서 많은 빚을 졌어요.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
데모스테네스는 3개월동안 지하실에서 무엇을 했나요?,"청중을 사로잡으려면 연설 내용에 따라 다양한 동작을 보여 주어야 하는데, 데모스테네스는 너무 내용에만 치중하였던 것입니다. 데모스테네스는 지하실 벽에 큰 거울을 달아 놓고 자신의 표정과 동작을 연구하는 데 몰두하였습니다. 이렇게 지하실에서 3개월이나 피나는 연습을 하여, 점차 실력을 키워 나갔습니다. 당시 아테네에는 실력 있는 웅변가들이 많이 있었습니다. 그 중에서도 단연 데모스테네스와 데마데스가 주목을 받았습니다.",피나는 웅변 연습을 하여 실력을 키워나갔다.,데모스테네스는 지하실에서 웅변 연습을 하면서 자신의 실력을 키우기 위해 피나는 노력을 하였기 때문입니다.,QT01,PL07,PT03,PT0312,"{'options': ['노래 연습을 하였다.', '책을 많이 읽었다.', '다양한 춤을 배웠다.', '피나는 웅변 연습을 하여 실력을 키워나갔다.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
카르타고 군에게 포위된 로마 군은 어떻게 되었나요?,"그러자 앞뒤에 있던 카르타고 군은 초승달의 양쪽 끝을 오므려서 로마 군을 포위하였습니다. 로마군은 바람에 날려오는 흙먼지를 얼굴에 뒤집어쓰며 처참하게 무너졌습니다. 발로는 몇 명의 부하들과 함께 도망쳤습니다. 에밀리우스는 심한 부상을 입고서 한 병사에게 말했습니다. “로마로 돌아가 파비우스에게 전해 주게. 나는 우리 동포 발로에게 지고, 다음에 한니발에게 졌다고.” 에밀리우스는 말을 마치자마자 자기 가슴에 칼을 꽂고 자결하였습니다.",바람에 날려오는 흙먼지를 뒤집어쓰며 처참하게 무너졌어요.,지문에서 로마 군이 흙먼지를 뒤집어쓰며 무너졌다고 묘사되고 있기 때문입니다.,QT01,PL07,PT03,PT0312,"{'options': ['병사들이 모두 무사히 도망쳤어요.', '적군을 물리치고 승리했어요.', '부상을 입고 다른 군과 합류했어요.', '바람에 날려오는 흙먼지를 뒤집어쓰며 처참하게 무너졌어요.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
필리포스 왕의 속셈을 눈치챈 데모스테네스는 어떤 행동을 했나요?,"강대국인 마케도니아로부터 그리스 여러 도시국가의 자유와 독립을 지키는 것이 그의 신념이었습니다. 이 무렵 마케도니아의 왕은 알렉산더 대왕의 아버지인 필리포스였습니다. 필리포스는 막강한 군사력으로 그리스의 여러 나라를 위협했지만 쉽게 침략하지는 못하고 있었습니다. “아테네에는 데모스테네스가 있다! 그가 혀를 한 번 움직이면 그리스 전체가 한 덩어리가 되어 일어날 것이다!” 필리포스 왕은 신하들에게 이렇게 말하며, 그리스의 여러 국가를 서로 이간질한 다음에 침략하는 술책을 쓰기로 하였습니다. 하지만 필리포스 왕의 속셈을 눈치챈 데모스테네스는, 마케도니아로부터 그리스의 자유를 지키자고 시민들에게 호소하였습니다.",시민들에게 마케도니아로부터 그리스의 자유를 지키자고 호소했어요.,데모스테네스는 마케도니아의 침략 계획을 알고 시민들에게 그리스의 자유를 지키자고 호소함으로써 대응했습니다.,QT01,PL07,PT03,PT0312,"{'options': ['마케도니아와 협상했다.', '국가별로 군사 훈련을 제안했다.', '그리스를 침략하겠다고 선언했다.', '시민들에게 마케도니아로부터 그리스의 자유를 지키자고 호소했어요.']}",2024-09-23T14:36:01.744948,2024-09-23T14:36:01.744948
아리스테이데스는 테미스토클레스에게 페르시아 함대 200여 척이 어떻게 하고 있다고 말했나요?,"살라미스 해전. 전세가 점점 불리해지자 테미스토클레스는 한 가지 꾀를 내었습니다. 먼저 척후병을 꾀어 페르시아 왕에게 거짓 편지를 보내게 한 다음, 예전에 도편 추방을 하였던 아리스테이데스를 다시 불러들이게 했습니다. 아리스테이데스는 테미스토클레스에게 냉정하게 말했습니다. “오랜만이오. 돌아오는 길에 보니, 페르시아 함대 200여 척이 우리가 후퇴할 길을 막고 있었소.” 테미스토클레스는 일이 계획대로 되어 가는 것을 알고 속으로 기뻐하였습니다.",우리의 길을 막고 있다고 말했어요.,아리스테이데스는 페르시아 함대가 그들의 후퇴할 길을 막고 있다고 전했습니다.,QT01,PL07,PT03,PT0312,"{'options': ['후퇴하고 있다고 말했어요.', '우리의 길을 막고 있다고 말했어요.', '전투를 시작하고 있다고 말했어요.', '배가 고프다고 말했어요.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
코닉세그를 타면 어떤 이로운 점이 있을까요?,"코닉세그는 스웨덴 귀족 가문의 자손인 크리스티앙 폰 코닉세그가 세계적인 슈퍼카를 만들겠다는 생각으로 1994년에 세운 자동차 회사예요. 성능이 뛰어날 뿐만 아니라 환경을 해치지도 않는 자동차를 만드는 것이 목표라고 해요. 가속 페달과 제동기. 자동차를 운전하는 가장 기본적인 장치가 가속 페달과 제동기예요. 가속 페달은 흔히 액셀이라고 부르는 것으로, 발로 밟으면 자동차의 속도가 높아지는 장치예요. 제동기는 브레이크라고 부르는 것으로, 발로 밟아서 자동차의 운전 속도를 줄여 조절하는 장치지요. ",환경을 해치지 않고 성능이 뛰어나다.,코닉세그는 성능이 뛰어나고 환경을 해치지 않는 자동차를 만드는 것이 목표이기 때문입니다.,QT01,PL07,PT03,PT0312,"{'options': ['자동차가 저렴해서 경제적이다.', '디자인이 멋져서 인기를 끌 수 있다.', '환경을 해치지 않고 성능이 뛰어나다.', '차량 유지비가 전혀 들지 않는다.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
로마를 쳐부수기 위해 험준한 알프스 산을 넘어 로마를 공격한 한니발의 모습은 어땠나요?,"한니발. 카르타고의 용맹스러운 장군으로, 카르타고를 삼키려는 로마를 쳐부수기 위해 험준한 알프스 산을 넘어 로마를 공격합니다. 하지만 로마의 계략으로 위기에 몰리자 스스로 목숨을 끊어 최후를 마칩니다. 카이사르. 민파에 속한 로마의 정치가이자 장군입니다. 로마의 제1인자가 될 야심을 품고, 폼페이우스에게 자기 딸을 시집 보냅니다. 황제가 되기 위해 기회를 엿보다가, 브루투스의 손에 목숨을 잃고 맙니다. 클레오파트라. 이집트의 공주로, 아버지가 죽자 남동생 프톨레마이오스와 왕위 다툼을 벌입니다. 자신의 미모를 이용해 카이사르의 마음을 사로잡은 뒤, 카이사르의 도움으로 왕위에 오릅니다.",용맹스러운,"한니발은 험준한 알프스 산을 넘어 로마를 공격한 장군으로, 그의 용감한 행동이 특징이기 때문입니다.",QT01,PL07,PT03,PT0312,"{'options': ['겁이 많은', '우유부단한', '나약한', '용맹스러운']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
"내로라하는 철학자들이 알렉산더에게 찾아와 무릎을 꿇을 때, 그리스의 철학자 디오게네스는 어떻게 행동했나요?","테미스토클레스. 아테네의 평민 집안에서 태어났으나, 집정관의 자리에까지 오릅니다. 그 후 페르시아와의 전쟁에서 큰 승리를 거두지만, 지나친 야심 때문에 나라 밖으로 추방당한 뒤 자살하고 맙니다. 알렉산더. 마케도니아 필리포스 왕의 아들로, 필리포스 왕이 암살당하자 스무 살의 나이로 왕위에 오릅니다. 세계 정복의 꿈을 갖 고 아시아와 유럽, 아프리카 대륙에 걸친 대제국을 건설하여 세계적인 영웅이 됩니다. 디오게네스. 통 속에 들어가 목욕하는 것을 좋아하는 그리스의 철학자입니 다. 내로라하는 철학자들이 알렉산더에게 찾아와 무릎을 꿇지만, 그는 끝내 찾아오지 않습니다. 훗날 알렉산더로부터 존경을 받습니다.",알렉산더에게 끝까지 찾아가지 않았어요.,"디오게네스는 다른 철학자들이 알렉산더에게 다가가는 것을 보았지만, 그는 그를 만나러 가지 않았다는 내용이 있습니다.",QT01,PL07,PT03,PT0312,"{'options': ['알렉산더에게 무릎을 꿇었다.', '알렉산더에게 편지를 보냈다.', '디오게네스가 알렉산더를 무시했다.', '알렉산더에게 끝까지 찾아가지 않았어요.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
많은 친구들은 장래 희망을 결정할 때 무엇으로부터 도움을 받게 될까요?,"도덕심과 용기를 길러 주는 영웅들의 이야기. 여러분은 커서 무엇이 되고 싶지요? 또 앞으로 어떠한 삶을 살고 싶나요? 타고난 재주와 좋아하는 것이 사람마다 다르듯이, 여러분이 원하는 삶도 제각기 다를 거에요. 그런데 여러분이 장래 희망을 결정하는 데는 어떤 계기가 있었을 거예요. 아마도 많은 친구들은 위인전과 같은 책을 보면서 마음속으로 본받고 싶은 인물을 정하게 되었겠지요. 위인들의 삶이 담긴 책을 보면, 실제 이야기라서 더욱 생생함을 느낄 수 있고, 감동과 교훈도 얻을 수 있기 떄문이에요.",위인전과 같은 책을 봐요.,위인전 같은 책을 통해 위인의 삶을 배우고 감동과 교훈을 얻기 때문에 많은 친구들이 장래 희망을 결정하는 데 도움을 받습니다.,QT01,PL07,PT03,PT0312,"{'options': ['가족의 의견', '위인전과 같은 책을 봐요.', '인터넷 검색', '친구의 이야기']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
위인들의 삶이 담긴 책을 보면 어떤 생각이 드나요?,"도덕심과 용기를 길러 주는 영웅들의 이야기. 여러분은 커서 무엇이 되고 싶지요? 또 앞으로 어떠한 삶을 살고 싶나요? 타고난 재주와 좋아하는 것이 사람마다 다르듯이, 여러분이 원하는 삶도 제각기 다를 거에요. 그런데 여러분이 장래 희망을 결정하는 데는 어떤 계기가 있었을 거예요. 아마도 많은 친구들은 위인전과 같은 책을 보면서 마음속으로 본받고 싶은 인물을 정하게 되었겠지요. 위인들의 삶이 담긴 책을 보면, 실제 이야기라서 더욱 생생함을 느낄 수 있고, 감동과 교훈도 얻을 수 있기 떄문이에요.","실제 이야기라서 더욱 생생함을 느낄 수 있고, 감동과 교훈도 얻을 수 있다.",위인들의 삶을 담은 책은 실제 이야기이기 때문에 독자에게 생동감과 감동을 준다.,QT01,PL07,PT03,PT0312,"{'options': ['주인공의 성격이 궁금해진다.', '이야기가 너무 지루하다.', '정확한 정보를 알기 어렵다.', '실제 이야기라서 더욱 생생함을 느낄 수 있고, 감동과 교훈도 얻을 수 있다.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
게르만인들을 보고 느낀 감정은 무엇일까요?,"마침내 갈리아 지방을 정복한 카이사르는 잡은 포로들을 모두 고향으로 돌려보내고, 불에 탄 도시와 마을을 재건하여 주었습니다. 그들은 감동하여 로마에 복종을 하였습니다. 그 다음 카이사르가 정복한 민족은 독일 민족인 게르만 인이 었습니다. 어느 민족보다도 용감한 게르만 인들은 강력하게 저항하였지만, 무기가 우수하고 병사 수가 많은 카이사르 군대를 당해 낼 수는 없었습니다. 게르만 인들은 많은 사상자를 내고 라인 강 을 건너 도망쳤습니다.",용감함,지문에서 게르만인들은 '어느 민족보다도 용감한'으로 묘사되었기 때문에 그들을 보고 느낀 감정은 용감함입니다.,QT01,PL07,PT03,PT0312,"{'options': ['두려움', '용감함', '슬픔', '분노']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
갈리아 지방을 정복한 카이사르는 포로와 마을을 어떻게 해 주었나요?,"마침내 갈리아 지방을 정복한 카이사르는 잡은 포로들을 모두 고향으로 돌려보내고, 불에 탄 도시와 마을을 재건하여 주었습니다. 그들은 감동하여 로마에 복종을 하였습니다. 그 다음 카이사르가 정복한 민족은 독일 민족인 게르만 인이 었습니다. 어느 민족보다도 용감한 게르만 인들은 강력하게 저항하였지만, 무기가 우수하고 병사 수가 많은 카이사르 군대를 당해 낼 수는 없었습니다. 게르만 인들은 많은 사상자를 내고 라인 강 을 건너 도망쳤습니다.","잡은 포로들을 모두 고향으로 돌려보내고, 불에 탄 도시와 마을을 재건하여 주었어요.","카이사르는 잡은 포로들을 고향으로 돌려보내고, 불에 탄 도시와 마을을 재건해 주었기 때문에 정답은 4번입니다.",QT01,PL07,PT03,PT0312,"{'options': ['포로들을 처형하고 도시는 버려두었어요.', '포로들을 고향에 두고 도시를 재건하지 않았어요.', '포로들을 고향으로 돌려보내고, 불에 탄 도시와 마을은 그대로 두었어요.', '잡은 포로들을 모두 고향으로 돌려보내고, 불에 탄 도시와 마을을 재건하여 주었어요.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
율리아가 죽었다는 소식을 들은 카이사르는 어떤 생각이 들었나요?,"카이사르의 승전 소식이 잇따라 로마에 전해지자, 원로원은 기뻐하며 15일 동안 매일 잔치를 벌였습니다. 하지만 카이사르는 여기에 만족하지 않고 브리타니아로 쳐들어갔습니다. 브리타니아는 두 번이나 로마 군의 공격을 받고 큰 피해를 입었습니다. 얼마 후 갈리아로 돌아간 카이사르에게 슬픈 소식이 전해졌습 니다. 폼페이우스와 결혼한 딸 율리아가 아이를 낳다가 그만 죽고 말았다는 것이었습니다. 카이사르는 불길한 예감이 들었습니다. 딸의 죽음으로 인해 폼페이우스와의 사이가 멀어지는 게 아닌가 하는 생각이 들었습니다.",딸의 죽음으로 인해 폼페이우스와의 사이가 멀어질 것 같은 불길한 예감이 들었어요.,카이사르는 딸 율리아의 죽음으로 인해 폼페이우스와의 관계가 나빠질까 걱정하며 불길한 예감이 들었다고 했기 때문입니다.,QT01,PL07,PT03,PT0312,"{'options': ['딸의 죽음으로 인해 기쁘다는 생각이 들었어요.', '폼페이우스와의 사이가 가까워질 것 같다는 생각이 들었어요.', '브리타니아와의 전쟁이 끝날 것 같다는 생각이 들었어요.', '딸의 죽음으로 인해 폼페이우스와의 사이가 멀어질 것 같은 불길한 예감이 들었어요.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
케미스토클레스는 멸시와 천대를 어떻게 이겨내려고 했나요?,신분의 벽. 그리스의 여러 도시국가들 중 하나인 아테네는 세계에서 민주주의가 가장 먼저 싹튼 나라입니다. 아테네는 국력이 강하고 문명이 발달했지만 심한 신분 차별로 평민 출신은 출세를 꿈꾸기가 힘들었습니다. 아테네의 가난한 평민 집안에서 태어난 테미스토클레스는 어릴 때부터 멸시와 천대를 받고 자랐습니다. 그래서 가슴 속에 남몰래 하나의 꿈을 키워갔습니다. 그것은 바로 정치가로 성공해서 신분의 벽을 뛰어넘겠다는 것이었습니다. ,정치가로 성공해서 신분의 벽을 뛰어넘으려고 했어요.,테미스토클레스는 정치가로 성공하여 신분의 벽을 넘고자 했기 때문입니다.,QT01,PL07,PT03,PT0312,"{'options': ['부유한 집안으로 이사하려고 했어요.', '스스로 신분을 높이기 위해 공부했어요.', '친구들과 함께 정치 조직을 만들려고 했어요.', '정치가로 성공해서 신분의 벽을 뛰어넘으려고 했어요.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
당시 그리스의 도시국가들은 어떤 상태에 있었나요?,"당시 그리스의 도시국가들은 국력이 약하였고, 게다가 자기들끼리 서로 다투고 있는 처지였습니다. 그에 비하면 그리스의 동쪽에 자리잡은 페르시아는 아프리카, 아시아, 유럽의 3대륙에 걸친 세계 제일의 강대국이었습니다. 페르시아 군대의 기세는 태풍과도 같았습니다. 그들은 순식간에 아테네에서 42킬로미터 가량 떨어진 마라톤 들판에 상륙하였습니다. 아테네 군대의 지휘를 맡은 밀티아데스 장군은 좁고 험한 산 골짜기에 먼저 진을 치고 적을 기다리고 있다가, 페르시아 대군이 몰려오면 한꺼번에 공격하기로 작전을 세웠습니다.",국력이 약하고 서로 다투고 있었다.,"그리스의 도시국가들은 국력이 약하였고, 자기들끼리 서로 다투고 있었기 때문에.",QT01,PL07,PT03,PT0312,"{'options': ['국력이 강하고 서로 협력하고 있었다.', '국력이 약하고 서로 다투고 있었다.', '페르시아와 동맹을 맺고 있었다.', '훈련을 통해 군사력을 강화하고 있었다.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
페르시아와의 전쟁에서 이긴 아테네 군사들이 느낀 감정은 무엇일까요?,"작전은 적중하여, 비좁은 골짜기로 유인된 페르시아의 기병들은 절벽 위에서 퍼부어 대는 바위와 화살과 창을 견뎌 내지 못하고 순식간에 무너졌습니다. 살아남은 병사들은 즐비한 동료의 시체를 남겨 놓고 도망가기에 바빴습니다. “이겼다! 아테네가 이겼다!” 아테네의 군사들은 환호성을 질렀습니다. “이 기쁜 소식을 어서 빨리 아테네 시민들에게 알려라!” 밀티아데스 장군이 그의 전령인 페이디피데스에게 명령을 하였습니다.",기쁨과 성취감,전쟁에서 이겨 환호성을 지르고 기쁜 소식을 전하려 했기 때문에 기쁨과 성취감을 느꼈다고 추측할 수 있습니다.,QT01,PL07,PT03,PT0312,"{'options': ['슬픔과 절망감', '두려움과 혼란', '무관심과 냉정', '기쁨과 성취감']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
페르시아의 살아남은 병사들은 어떤 행동을 했나요?,"작전은 적중하여, 비좁은 골짜기로 유인된 페르시아의 기병들은 절벽 위에서 퍼부어 대는 바위와 화살과 창을 견뎌 내지 못하고 순식간에 무너졌습니다. 살아남은 병사들은 즐비한 동료의 시체를 남겨 놓고 도망가기에 바빴습니다. “이겼다! 아테네가 이겼다!” 아테네의 군사들은 환호성을 질렀습니다. “이 기쁜 소식을 어서 빨리 아테네 시민들에게 알려라!” 밀티아데스 장군이 그의 전령인 페이디피데스에게 명령을 하였습니다.",도망갔어요,지문에서 '살아남은 병사들은 즐비한 동료의 시체를 남겨 놓고 도망가기에 바빴습니다.'라는 내용에 근거하여 답을 찾을 수 있습니다.,QT01,PL07,PT03,PT0312,"{'options': ['싸움을 계속했다', '기다렸다', '아테네 군사들에게 항복했다', '도망갔어요']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
별로 힘이 없었던 로마는 카르타고 인들에게 어떤 나라였나요?,"그 때 일어난 전쟁을 제1차 포에니 전쟁이라고 합니다. 기원전 264년에 시작된 이 전쟁은, 한니발이 여섯 살 되던 해인 기원전 241년까지 자그마치 23년 동안이나 계속되었습니다. 카르타고는 기원전 8세기경, 알파벳을 만든 것으로 알려진 페니키아 인들이 북아프리카에 건설한 식민 도시였습니다. 이 무렵까지만 해도 로마는 별로 힘이 없었습니다. 카르타고 인 들도 로마가 어디에 있는지조차 몰랐을 정도였습니다.",어디에 있는지조차 모르는 나라였어요.,카르타고 인들은 로마가 어디에 있는지조차 몰랐기 때문에 로마는 그들에게 알지 못하는 나라였습니다.,QT01,PL07,PT03,PT0312,"{'options': ['힘센 나라였어요.', '가까운 나라였어요.', '알려진 나라였어요.', '어디에 있는지조차 모르는 나라였어요.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
전투에서 이긴 테미스토클레스는 그리스 군을 이끌고 나가 무엇을 했나요?,"그러나 그것은 테미스토클레스가 속으로 은근히 바라던 바였습니다. 그리스 연합군은 적이 포위 작전을 쓰자, 틈을 주지 않고 오히려 페르시아 군의 옆구리를 찌르는 공격을 폈습니다. 마침 먼 바다에서 폭풍이 불어와 파도가 높아졌습니다. 갑판이 높게 설계된 페르시아 함대들은 파도 때문에 비틀거렸지만, 갑판이 낮고 평평한 그리스 연합군의 함대는 민첩하게 움직일 수 있었습니다. 결국 페르시아 함대는 크게 패하고 말았습니다. 테미스토클레스는 그리스 군을 이끌고 나가, 남아 있던 페르시아 군을 모조리 국경 밖으로 몰아 내었습니다.",남아 있던 페르시아 군을 모조리 국경 밖으로 몰아냈어요.,테미스토클레스는 전투에서 승리한 후 남아 있는 페르시아 군을 국경 밖으로 몰아내며 전투의 완승을 이끌었기 때문에 정답은 4번입니다.,QT01,PL07,PT03,PT0312,"{'options': ['남아 있던 그리스 군을 지원했어요.', '페르시아 군과 협상했어요.', '그리스 군을 강화했어요.', '남아 있던 페르시아 군을 모조리 국경 밖으로 몰아냈어요.']}",2024-09-23T14:36:01.745938,2024-09-23T14:36:01.745938
