isbn,textID,classification,text,imageFile,imageCaption,word_count,word_avg,word_hard,length,Cluster,Difficulty_Level
9788961711821,69952,의사소통,꿈에서 깬 이원수는 이상히 여기면서도 현몽인지라 노인의 말에 따르기로 했습니다. 그리하여 이이는 현룡이란 이름 대신 '이'라고 불리게 된 것입니다. 그 꿈을 꾸고 난 후 이원수의 병은 차츰 나아서 얼마 후에는 자리를 털고 일어날 수 있었습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711821_69952.jpg,이원수의 꿈에 노인이 나와 현룡의 이름을 이로 하라고 알려주었어요.,35.0,3.6666666666666665,6.0,136.0,1,5
9788961711845,27174,의사소통,"이황은 사방 3미터밖에 안 되는 완락재를 서재로 썼습니다. 그런데도 분수에 넘치는 방이라며 꺼림칙해했습니다. 수많은 제자를 거느렸던 이황은 언제나 검소한 생활을 하였으며, 나들이할 때도 칡으로 삼은 신을 신고, 대나무 지팡이를 짚고 다녔습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711845_27174.jpg,이황이 당나귀를 끌고 가는 남자와 서서 이야기를 나눕니다.,31.0,2.5,3.0,136.0,1,5
9788961711869,57460,의사소통,"아버지는 어쩔 수 없이 익태를 다락방으로 데리고 갔습니다. ""익태야, 여기서 트럼펫을 불어라. 너 때문에 손님 다 떨어지겠다."" 그때부터 익태는 컴컴한 다락방에서 트럼펫을 불게 되었습니다. 그렇지만 익태는 실망하지 않고 더욱 열심히 트럼펫을 연주했습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711869_57460.jpg,"늦은 밤, 익태가 다락방에서 트럼펫을 불고 있습니다.",32.0,2.6,7.0,142.0,1,5
9788961711869,57490,의사소통,"다행히 익태의 상처는 깊지 않아서 얼마 동안만 치료를 받으면 되었습니다. 익태가 병실에 누워 있을 때, 어떻게 알았는지 일본 경찰들이 병원으로 찾아왔습니다. 마우리 박사가 재빨리 경찰들을 막아섰습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711869_57490.jpg,익태가 머리와 다리에 붕대를 감고 병원 침대에 누워 있습니다.,26.0,3.0,3.0,112.0,1,5
9788961711869,57786,의사소통,우리나라 음악가들은 외국에서 성공을 거두고 돌아온 안익태를 질투하고 시기했습니다. 또한 안익태는 우리나라의 사정에 어두워서 자신의 원칙만을 고집했습니다. 원칙에 어긋나는 일이 생기면 안익태는 화를 내곤 했습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711869_57786.jpg,안익태가 지휘하다 다른 음악가들에게 화를 내고 있습니다.,25.0,1.0,1.0,118.0,1,5
9788961711883,52862,의사소통,"이 이야기를 들은 외할아버지는 인선의 머리를 쓰다듬으며 큰 소리로 웃었습니다. ""우리 인선이는 훌륭한 사람이 될 거야. 내 장담하지, 장담해! 하하하!"" 어느 날, 한성에서 아버지 신명화가 내려왔습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711883_52862.jpg,외할아버지는 인선의 머리를 쓰다듬으며 훌륭한 사람이 될 것이라고 말했습니다.,26.0,2.0,3.0,113.0,1,5
9788961711883,52868,의사소통,"신명화는 가족들을 알아볼 수 없을 정도로 쇠약해져 있었습니다. ""아버지!"" 사임당은 아버지의 모습을 보고 그 자리에서 얼어붙었습니다. 이씨 부인의 마음도 찢어질 듯 아팠습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711883_52868.jpg,사임당은 병상에 누워 있는 아버지의 모습을 보고 걱정을 해요.,22.0,2.0,2.0,98.0,1,5
9788961711883,52873,의사소통,"""인선아, 아버지가 한성에 네 배필로 점찍어 둔 사람이 있다. 그러니 내년에는 시집을 가도록 하거라."" ""아버지, 저는 지금처럼 부모님을 모시고 이렇게 사는 것이 좋아요."" ""인선아, 네가 시집을 가서 잘 사는 것도 부모에게 효도하는 일이다. 그러니 아버지 말에 따르도록 해라."" 사임당은 더 이상 아무 말도 할 수 없었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711883_52873.jpg,아버지가 인선에게 배필로 점찍어 둔 사람과 결혼하라고 말했습니다.,46.0,2.5,4.0,183.0,0,6
9788961711883,52877,의사소통,"오랫동안 생각에 잠겨 있던 이원수가 이윽고 입을 열었습니다. ""그럼, 장인 어른, 저 혼자 떠나도록 하겠습니다. 건강하십시오."" ""고맙네, 정말 고마워."" 신명화는 사위의 따뜻한 마음에 감동했습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711883_52877.jpg,장인 어른이 혼자 떠나기로 한 사위를 딸과 함께 배웅합니다.,24.0,2.3333333333333335,3.0,111.0,1,5
9788961711883,52884,의사소통,"다시 며칠을 더 가자 아버지의 산소가 나타났습니다. 사임당은 남편 이원수와 함께 아버지의 산소에 올라갔습니다. '아버지, 저는 이제 시댁으로 들어가요. 항상 아버지의 가르침을 마음속에 간직하겠습니다. 하늘에서 어머니와 동생들을 돌봐 주세요.'",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711883_52884.jpg,"아버지의 산소가 나타나자, 사임당은 가족들의 안녕을 빌었습니다.",29.0,2.5,5.0,135.0,1,5
9788961711913,63549,의사소통,"반면 중섭은 아버지를 닮아 조용한 성격으로, 생각에 잠기는 것을 좋아했습니다. 중섭이 다섯 살 때 아버지가 돌아가시고, 집안 살림을 어머니가 도맡아 하시게 되었습니다. 중섭은 나이 차가 많이 나는 형보다는 누나와 친하게 지냈습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63549.jpg,중섭은 누나와 함께 언덕에 올라 산 아래를 내려다봅니다.,31.0,1.8,4.0,129.0,1,5
9788961711913,63562,의사소통,"이 때부터 중섭은 소에 대한 관심을 키워 나갔습니다. 커다란 덩치에 어울리지 않게 맑고 순한 눈을 가진 소에게 깊은 애정이 느껴졌습니다. 꿋꿋하고 믿음직스러운 소가 순박한 우리 민족을 대표하는 것 같기도 했습니다. 중섭은 들판 여기저기에 매어진 소를 하루 종일 바라보기도 하면서, 그것을 그림으로 그렸습니다. 이후, 소는 이중섭 그림의 영원한 주제가 되었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63562.jpg,중섭은 들판에서 일하는 소를 보며 그림을 그리고 있습니다.,49.0,1.5,3.0,202.0,0,6
9788961711913,63566,의사소통,"당시는 만주사변이 일어나, 일본이 만주를 장악하던 시기였습니다. 졸업을 앞두고 중섭은 많은 고민에 빠졌습니다. 첫째로는 그림 공부를 계속하고 싶은데, 가족들이 어떻게 생각할지가 걱정이 되었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63566.jpg,중섭은 고민에 빠진 모습으로 계단을 내려오고 있습니다.,23.0,1.0,1.0,109.0,1,5
9788961711913,63583,의사소통,"그 때 김환기가 다가와 중석에게 말을 걸었습니다. “이중섭 씨의 형님 되신다지요? 동생의 그림은 정말 훌륭합니다. 힘이 있고 희망에 차 있습니다."" 김환기는 중섭의 그림을 입에 침이 마르도록 칭찬했습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63583.jpg,김환기가 중섭의 그림을 입에 침이 마르도록 칭찬했습니다.,27.0,1.6666666666666667,2.0,114.0,1,5
9788961711913,63592,의사소통,"두 사람은 여러 가지 면에서 잘 통했습니다. 그림에 대한 생각과 보들레르, 발레리, 릴케 등 서구 시인을 좋아하는 점, 그리고 예쁘고 수려한 외모. 그야말로 잘 어울리는 한 쌍의 선남선녀였습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63592.jpg,"이중섭과 마사코, 잘 어울리는 두 사람이 공원을 나란히 걸어가고 있어요.",28.0,2.25,4.0,109.0,1,5
9788961711913,63596,의사소통,"""어떻게 일본 여자를 며느리로 맞는단 말이냐? 그건 안 된다."" ""저도 고민을 많이 했어요. 하지만 마사코가 아닌 다른 여자 하고는 결혼하고 싶지 않습니다."" 어머니는 한숨을 푹 내쉬었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63596.jpg,일본 여자와 결혼하겠다는 아들의 말에 어머니는 한숨을 푹 내쉬었습니다.,26.0,2.0,3.0,107.0,1,5
9788961711913,63616,의사소통,"""아빠, 안녕히 계세요!"" 이중섭은 배가 보이지 않을 때까지 한없이 손을 흔들었습니다. 어머니와의 이별에 이어 또다시 사랑하는 가족과 생이별을 하는 이중섭의 심정은 참담하기 이를 데 없었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63616.jpg,이중섭은 높은 곳에 올라 가족을 실은 배가 보이지 않을 때까지 손을 흔들었습니다.,25.0,4.666666666666667,6.0,108.0,1,5
9788961711913,63620,의사소통,"떠받으려고 하는 소, 흰 소, 노을을 등지고 울부짖는 소 등의 작품에서 보여지듯, 도쿄나 원산에서 그렸던 맑고 고운 소가 아니라, 격렬한 분노와 저항의 울부짖음을 폭발적으로 전달하는 고통스러운 소의 모습이었습니다. 살육을 일삼는 세상에 대한 분노와 결코 포기할 수 없는 삶에 대한 열정, 거기다 하나하나의 선에 힘찬 붓질이 되어 있는 점에서, 김정희의 추사체에서 보이는 힘차고 울림이 풍부한 붓글씨 선과 매우 닮아있었습니다. 이것은 아마도 어릴 때 형으로부터 배운 붓글씨에서 비롯된 기법일 것입니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63620.jpg,이중섭의 작품에 힘찬 붓질로 그려진 고통스러운 소가 서 있습니다.,68.0,2.2,3.0,279.0,2,7
9788961711913,63626,의사소통,"음식은 입에 대지도 않은 채 술로 나날을 보내던 이중섭의 건강은 급속도로 나빠졌습니다. 거기다가 그가 정신병자라는 소문까지 나돌아 그를 더욱 힘들게 하였습니다. 이때, 이중섭은 자신이 정신병자가 아니라는 것을 보여 주기 위해 자화상을 그리기도 했습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711913_63626.jpg,술로 나날을 보내던 이중섭이 화실 바닥에 주저앉아 있습니다.,33.0,5.0,5.0,141.0,1,5
9788961711920,50570,의사소통,"홍도는 떨리는 마음으로 사랑방 안으로 들어갔습니다. ""그래, 홍도 왔구나. 거기 앉거라."" 외할아버지는 홍도를 앞에 앉혔습니다. ""홍도야, 공부에는 다 때가 있단다. 지금 네 나이에는 글을 더 읽어야 해.""",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711920_50570.jpg,홍도는 사랑방에 앉아서 커다란 소나무와 날아가는 두 마리의 학을 그렸습니다.,27.0,3.0,6.0,115.0,1,5
9788961711920,50582,의사소통,"'좋은 그림과 화구가 많다고? 그러면 내 그림 실력 향상에 도움이 많이 되겠지?’ 다음 날 아침, 홍도는 아버지께 허락을 받았습니다. 그리고 김응환에게 가서 말했습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711920_50582.jpg,홍도는 아버지께서 뭐라고 하실지 생각에 잠겼습니다.,23.0,1.5,2.0,94.0,1,5
9788961711920,50611,의사소통,'이 나비는 겉으로 보기엔 화려해도 미물에 지나지 않는 것이 꼭 나와 같구나.' 김홍도는 그 그림에 이렇게 써 넣었습니다. '현감 벼슬을 하는 '단원' 대신 이제부터는 그림에 취한 선비라는 뜻으로 '취화사' 라고 한다.’,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711920_50611.jpg,김홍도는 굶주리는 백성을 보고 자신의 심정을 그림에 담았습니다.,31.0,5.5,7.0,123.0,1,5
9788961711920,50615,의사소통,이렇게 생각한 김양기는 김홍도에게 돈을 건냈습니다. 그런데 김홍도는 그 중에서 2천 냥을 뚝 떼어서 매화를 사 버렸습니다. 그리고 남은 돈 중 8백 냥으로는 큰 잔치를 벌였습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711920_50615.jpg,김양기에게 돈을 건네받은 김홍도는 매화를 사고 남은 돈으로 큰 잔치를 벌였습니다.,26.0,2.3333333333333335,4.0,100.0,1,5
9788961711968,53102,의사소통,"원효는 주로 이 두 절에서 수양을 계속하였고, 한편으론 마을의 가난한 사람들을 돕고 아픈 사람들의 병을 고쳐 주었습니다. 그리고 슬픔에 빠진 사람들을 따뜻하게 위로해 주면서 그들에게 부처님의 가르침을 전하여 마음의 눈을 뜨게 해 주었습니다. 사람들은 이러한 원효를 살아 있는 부처라고 부르며 따랐습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711968_53102.jpg,원효는 절에서 수양하며 사람들에게 부처님의 가르침을 전해 마음의 눈을 뜨게 해 주었습니다.,41.0,1.3333333333333333,2.0,169.0,0,6
9788961711968,53138,의사소통,"""아, 저기 마침 좋은 곳이 있군요! 낡은 움막이지만 우리 두 사람은 능히 묵을 수 있을 것 같습니다."" 원효는 의상이 가리키는 곳을 바라보았습니다. 과연 그곳에는 허름한 움막이 있었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711968_53138.jpg,원효는 의상이 가리키는 허름한 움막을 바라보았습니다.,27.0,1.5,2.0,106.0,1,5
9788961711968,53199,의사소통,"원효는 모든 일이 이상하게 느껴졌습니다. 하룻밤을 꼬박 새운 원효는 먼동이 틀 무렵에야 비로소 큰 깨달음을 얻게 되었습니다. ‘그렇다! 모든 괴로움과 기쁨, 아름다운 것과 추한 것들은 사람이 마음먹기에 따라 달라지는 것이로구나!’",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711968_53199.jpg,사람의 마음먹기에 따라 모든 것이 달라진다고 원효가 깨달았을 때 먼동이 트고 있었습니다.,30.0,2.0,2.0,128.0,1,5
9788961711968,53291,의사소통,그 동안 그는 수도를 하는 스님으로서는 도저히 생각조차 할 수 없는 극진한 대접을 받으며 화려한 속세의 생활을 하였습니다. 원효에게는 이러한 생활이 너무나 덧없게 느껴졌습니다. 그는 하루라도 빨리 세상에 나가서 불법의 참된 뜻을 펼치고 싶었습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711968_53291.jpg,"원효는 화려한 생활이 너무나 덧없게 느껴져, 어서 세상에 나가 불법의 뜻을 펼치고 싶었습니다.",34.0,1.0,1.0,138.0,1,5
9788961711968,53413,의사소통,"그러자 주위에 있던 사람들이 모두 수군거리기 시작했습니다. 원효가 거지의 상여를 메었다는 소문은 금세 분황사와 황룡사에도 전해져 많은 스님들이 이것을 확인하려고 활리산으로 몰려왔습니다. 그들은 원효를 보자마자 크게 꾸짖었습니다. “승려의 몸으로 장가를 든 것도 모자라 광대놀이까지 하고, 이제는 거지의 상여까지 메다니! 이 모든 행동은 불교를 모욕하는 일이오.”",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711968_53413.jpg,원효가 거지의 상여를 메자 사람들이 모여 수군거리기 시작했습니다.,45.0,2.0,4.0,202.0,0,6
9788961711968,53559,의사소통,이윽고 원효가 설법을 끝내자 우레와 같은 박수 소리와 함께 여기저기에서 찬사가 터져 나왔습니다. “원효 대사야말로 살아 있는 부처님이시다!” “우리 나라에 저런 훌륭한 스님이 있다니 참으로 자랑스럽다.”,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711968_53559.jpg,"원효가 설법을 끝내자, 우레와 같은 박수 소리와 함께 살아 있는 부처님이라는 찬사가 나왔습니다.",26.0,1.5,2.0,113.0,1,5
9788961711975,68384,의사소통,"김대건의 부모는 남몰래 숨어 다니며 이렇게 복음을 전파했고, 이를 무엇보다 기쁘고 보람 있는 일로 생각하였습니다. 부모님이 장사를 하러 다니며 전도를 하는 도안, 김대건은 집에서 할아버지에게 천주교 교리를 배웠습니다. 1836년 6월의 어느 날, 김대건이 살고 있는 골배 마을에 낯선 사람이 찾아왔습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711975_68384.jpg,김대건은 집에서 할아버지에게 천주교를 배웠습니다.,40.0,3.5,4.0,170.0,0,6
9788961711982,17601,의사소통,"어느 날, 동래 현감이 장영실에게 말하였습니다. “당장 비가 오지 않으면 올해 농사를 망치게 된다. 그렇게 되면 백성들은 모두 굶어죽게 될 텐데 이 일을 어쩌면 좋단 말이냐!",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711982_17601.jpg,뜨거운 햇볕에 백성들이 손으로 얼굴을 가리며 서 있고 비가 오지 않아 바닥은 말라서 갈라져 있습니다.,26.0,2.25,4.0,97.0,1,5
9788961711982,17603,의사소통,"“천문의기를 만들기 위해서는 이론적인 연구도 중요하지만, 이를 실제로 만들 훌륭한 기술자가 필요하오. 그러니 경들은 이제부터 전국의 각 고을마다 수소문하여 기구를 잘 만드는 사람을 찾아내어 과인에게 천거하기 바라오.” 세종은 신하들에게 이런 어명을 내린 뒤 어전 회의를 마쳤습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711982_17603.jpg,세종이 자리에 앉아 신하들에게 어명을 내리고 있습니다.,36.0,3.6666666666666665,6.0,157.0,0,6
9788961711999,72579,의사소통,"어느 날, 최무선은 같이 일하는 동료에게 넌지시 말하였습니다. ""화약만 있으면 제멋대로 날뛰는 왜구들을 무찌를 수 있을 텐데. 그들이 육지로 올라오기 전에 화포로 배를 부수어 버리면 노략질을 막을 수 있을 테니 말이야.......""""흠, 그럴듯한 이야기로군."" 최무선의 말에 동료는 머리를 끄덕였습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711999_72579.jpg,최무선의 화약 이야기에 동료는 머리를 끄덕였습니다.,38.0,2.0,3.0,169.0,0,6
9788961711999,72589,의사소통,"이윽고 심지가 다 타들어 가더니, ""쾅!"" 하고 폭음과 함께 화포가 불을 뿜었습니다. “와아!"" “성공이다."" 최무선의 가슴은 터질 것 같았습니다. ""드디어 성공했구나!"" 최무선은 마치 신들린 사람처럼 연달아 화포 심지에 불을 붙였습니다. 그때마다, ""쾅! 쾅!"" 하는 요란한 소리와 함께 불덩이가 날아갔습니다. 그 광경은 참으로 통쾌하였습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711999_72589.jpg,"화포가 불을 뿜으며 성공하자, 사람들이 최무선에게 다가와 박수와 격려를 해 주었습니다.",43.0,1.6666666666666667,2.0,193.0,0,6
9788961711999,72603,의사소통,아버지의 뜻을 이어. 최무선이 세상을 떠났을 때 해산의 나이 16세였습니다. 해산은 아버지의 뜻을 이어 열심히 공부하였습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961711999_72603.jpg,해산이 아버지인 최무선의 뜻을 이어 앉아서 공부하고 있어요.,16.0,1.6666666666666667,2.0,70.0,1,5
9788961712002,72642,의사소통,손씨는 준이가 서당에 다니기 시작하자 온갖 정성을 다해 뒷바라지를 했습니다. 그러나 기쁨의 나날은 그리 오래 가지 못했습니다. 준이의 나이 10살쯤 되던 해의 어느 날이었습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712002_72642.jpg,준이는 책을 들고 서당에 다녀와서 손씨에게 인사를 드렸습니다.,24.0,2.0,3.0,99.0,1,5
9788961712026,22399,의사소통,"아버지는 능력 있는 변호사로 많은 사람들로부터 존경을 받았고, 학교 선생님을 지낸 어머니는 자선 단체에서 남을 돕는 일에 앞장을 서는 훌륭한 여성이었습니다. 가족들은 저녁 식탁에 둘러앉아 하루 동안에 있었던 일들을 서로 이야기하며 즐겁게 식사를 하곤 했습니다. 빌은 가족들과 이야기를 나누며 많은 것을 배울 수 있었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712026_22399.jpg,즐겁게 이야기하는 빌 옆에 어머니가 의자에 앉아 웃고 있습니다.,44.0,1.25,2.0,180.0,0,6
9788961712026,22401,의사소통,"교과서대로 가르치는 틀에 박힌 공부에 싫증이 났던 것입니다. 빌은 장래에 할 일을 분명하게 정해 두었기 때문에 당장 그 일을 이루는 데 필요한 공부를 하고 싶었습니다. 그런 공부라면 누구보다도 열심히 할 수 있을 것 같았습니다. 그러나 학교 선생님은 아이들이 무슨 생각을 하고 있는지, 또 어떤 공부를 하고 싶어하는지 알려고 하지 않았습니다. 무조건 학교에서 가르치는 것을 잘 익히라고 다그칠 뿐이었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712026_22401.jpg,교과서대로 가르치는 공부에 싫증 난 빌이 주머니에 손을 넣은 채 창밖을 바라보고 있습니다.,58.0,2.75,6.0,227.0,0,6
9788961712026,25749,의사소통,"마침내 암호가 풀리던 날, 빌은 저도 모르게 만세를 불렀습니다. ""만세! 암호가 풀렸다!"" 컴퓨터 화면에 회사의 비밀 서류들이 하나 둘 떠올랐습니다. 빌뿐만 아니라 친구들 또한 놀라서 눈이 휘둥그레졌습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712026_25749.jpg,암호를 푼 빌과 친구들이 어딘가를 보며 함께 활짝 웃고 있습니다.,27.0,1.5,2.0,115.0,1,5
9788961712026,25758,의사소통,"마침내 아이들은 지쳐서 쓰러지고 말았습니다. ""수백만 달러나 하는 컴퓨터를 고장내다니, 대체 누가 그런 거야?"" 아침에 출근한 회사 책임자는 화가 나서 벼락같이 소리를 질렀습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712026_25758.jpg,컴퓨터가 고장 난 걸 본 회사 책임자가 화가 나서 버럭 소리를 질렀습니다.,23.0,3.0,5.0,100.0,1,5
9788961712057,67737,의사소통,"그날 저녁, 가족들은 온통 아인슈타인의 연주회에 관한 이야기를 하며 시간 가는 줄 몰랐습니다. 드디어 연주회 날이 되었습니다. 가족들은 모두 좋은 옷으로 갈아입고 연주회장으로 갔습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712057_67737.jpg,아인슈타인의 가족들이 옷을 갈아입고 모여있습니다.,24.0,2.0,3.0,103.0,1,5
9788961712057,67751,의사소통,그런데 아라우 학교는 뮌헨의 김나지움과는 너무도 다른 분위기였습니다. 무조건 외울 것을 강요하지도 않았고 군대와 같은 엄격한 규칙도 없었습니다. 여기에서는 학생들이 자유롭게 생각하고 각자 궁금한 것을 연구하도록 수업이 진행되었습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712057_67751.jpg,아라우 학교에서는 학생들이 자유롭게 연구하며 대화합니다.,28.0,3.0,3.0,130.0,1,5
9788961712057,67756,의사소통,"그러자 조교는 난처한 듯이 대답했습니다. ""교수님, 하지만 아인슈타인이 찾아내는 방법은 언제나 답이 정확하고 훌륭합니다. 그러니 야단을 칠 수도 없답니다."" 조교로서는 아인슈타인의 뛰어난 재능을 따라갈 수가 없었던 것입니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712057_67756.jpg,교수와 조교가 일어선 채 난처한 듯이 이야기하고 있습니다.,27.0,3.5,4.0,125.0,1,5
9788961712057,67765,의사소통,"견디다 못한 아인슈타인은 마침내 독일을 떠날 생각을 했습니다. 다행히 위기에 몰린 아인슈타인에게 구원의 손길이 다가왔습니다. 미국의 최고 연구 기관인 프린스턴 고등 연구소가 아인슈타인을 따뜻하게 맞아들였던 것입니다. 그리고 몇 년 뒤에는 미국 시민권도 얻게 되어서, 그는 미국을 제2의 조국으로 삼게 되었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712057_67765.jpg,"아인슈타인은 미국으로 떠났고, 시민권도 얻게 되었습니다.",40.0,4.0,5.0,174.0,0,6
9788961712064,57138,의사소통,"그 해 여름이 다 가기 전에 피에르와 마리의 결혼식이 있었습니다. 두 사람의 뜻에 따라 결혼식은 피에르의 집 뜰에서 검소하게 치러졌습니다. 이제까지 짙은 색의 옷만을 입어 온 마리가 하늘색 블라우스와 긴 스커트를 입고 나타나자, 피에르와 그의 부모는 아름다운 마리의 모습에 잠시 넋을 잃었습니다. 피에르와 마리의 가족，학교 친구들과 교수들도 참석하여 두 사람의 행복을 빌어 주었습니다. 바르샤바에서 온 아버지는 누구보다도 두 사람을 축복해주었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712064_57138.jpg,결혼식을 올린 마리와 피에르가 서로 마주 보고 있습니다.,60.0,2.125,4.0,251.0,0,6
9788961712064,57200,의사소통,창밖으로는 함박눈이 휘날리고 있었습니다. 마리아는 시골의 작은 역에 내쳤습니다. 그곳에서 다시 썰매를 타고 가정 교사로 일하게 될 집에 도착한 것은 날이 어둑어둑해질 무렵이었습니다. ,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712064_57200.jpg,모자를 쓴 마리아는 코트에 손을 집어 넣고 있습니다.,23.0,1.0,1.0,102.0,1,5
9788961712064,57282,의사소통,창밖으로는 함박눈이 휘날리고 있었습니다. 마리아는 시골의 작은 역에 내쳤습니다. 그곳에서 다시 썰매를 타고 가정 교사로 일하게 될 집에 도착한 것은 날이 어둑어둑해질 무렵이었습니다. ,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712064_57282.jpg,"함박눈이 내리던 날, 마리아는 시골집 앞에 도착했습니다.",23.0,1.0,1.0,102.0,1,5
9788961712064,57290,의사소통,"피에르가 다시 마리의 실험실로 찾아갔을 때, 마리는 허름한 작업복 차림으로 실험에 몰두하고 있었습니다. 피에르는 그런 모습의 마리를 오래도록 물끄러미 바라보았습니다. 마리는 한참 뒤에야 피에르가 와 있다는 것을 알아채고 얼굴을 붉혔습니다. ""어머. 피에르 씨. 언제 오셨어요?'' ""저. 연구에 도움이 될 만한 자료인 것 같아서 가져왔습니다"" 피에르는 수줍어하며 연구 자료를 내밀었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712064_57290.jpg,허름한 옷차림의 마리는 실험실에서 몰두하고 있었습니다.,49.0,1.5,2.0,217.0,0,6
9788961712071,72681,의사소통,"미사가 끝난 후, 신부 한 분이 성당 천장에 매달린 커다란 램프의 불을 끄기 위해 장대를 가지고 들어왔습니다. 신부가 장대로 눌렀다 떼자 커다란 램프가 앞뒤로 천천히 흔들렸습니다. 그런데 성당 한가운데에 서서 그 광경을 물끄러미 쳐다보고 있는 한 청년이 있었습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712071_72681.jpg,한 청년이 성당 천장에 매달려 흔들리는 램프를 쳐다보고 있습니다.,38.0,3.5,5.0,148.0,0,6
9788961712071,72684,의사소통,"리치 교수는 갈릴레오에게 어려운 수학을 가르쳐 주기도 하고, 유명한 학자가 쓴 귀한 책을 빌려 주기도 하였습니다. 이렇게 해서 의학 공부를 하기 위해 피사 대학에 들어간 갈릴레오는 의학 공부는 뒷전으로 미루어 놓고, 리치 교수로부터 물리학과 수학에 관해 배우게 되었습니다. 리치 교수는 갈릴레오의 공부에 대한 열의와 빠른 이해력에 탄복했습니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712071_72684.jpg,리치 교수가 갈릴레오에게 물리학과 수학을 가르칩니다.,47.0,4.0,5.0,192.0,0,6
9788961712071,72705,의사소통,그들이 이렇게 변명에 급급하고 있는 동안에 이상한 별은 또 다시 하늘에 나타나 선명한 빛을 발하고 있었습니다. 갈릴레이는 지금이야말로 아리스토텔레스의 학설이 잘못되었다는 것을 여러 사람들에게 알릴 수 있는 좋은 기회라고 생각했습니다. 갈릴레이는 새 학기부터는 별에 관한 수업을 하겠다고 발표 했습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_03S_9788961712071_72705.jpg,"한 남자가 태양, 수성, 금성과 같은 별들을 손가락으로 가리키고 있어요.",39.0,2.0,4.0,168.0,0,6
